label,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24
9,34.471132294512245,33.14050678722651,95.61221012456463,58.647249509458106,98.7673400877593,69.48191446830742,44.25704270118922,55.34337893201882,52.676005850962156,67.11641293616549,74.37901037602933,45.474473938598294,112.09434926639733,27.29149147618682,85.71027829833974,70.76127932643021,0,0,67.0154551151436,52.71131060598145,125.38229917694798,0,157.498173409218,157.52963174114575
9,34.471132294512245,33.14050678722651,95.61221012456463,58.647249509458106,98.7673400877593,69.48191446830742,44.25704270118922,55.34337893201882,52.676005850962156,67.11641293616549,74.37901037602933,45.474473938598294,112.09434926639733,27.29149147618682,85.71027829833974,70.76127932643021,0,0,67.0154551151436,52.71131060598145,125.38229917694798,0,157.498173409218,157.52963174114575
9,34.471132294512245,33.14050678722651,95.61221012456463,58.647249509458106,98.7673400877593,69.48191446830742,44.25704270118922,55.34337893201882,52.676005850962156,67.11641293616549,74.37901037602933,45.474473938598294,112.09434926639733,27.29149147618682,85.71027829833974,70.76127932643021,0,0,67.0154551151436,52.71131060598145,125.38229917694798,0,157.498173409218,157.52963174114575
9,34.471132294512245,33.14050678722651,95.61221012456463,58.647249509458106,98.7673400877593,69.48191446830742,44.25704270118922,55.34337893201882,52.676005850962156,67.11641293616549,74.37901037602933,45.474473938598294,112.09434926639733,27.29149147618682,85.71027829833974,70.76127932643021,0,0,67.0154551151436,52.71131060598145,125.38229917694798,0,157.498173409218,157.52963174114575
9,34.471132294512245,33.14050678722651,95.61221012456463,58.647249509458106,98.7673400877593,69.48191446830742,44.25704270118922,55.34337893201882,52.676005850962156,67.11641293616549,74.37901037602933,45.474473938598294,112.09434926639733,27.29149147618682,85.71027829833974,70.76127932643021,0,0,67.0154551151436,52.71131060598145,125.38229917694798,0,157.498173409218,157.52963174114575
9,34.471132294512245,33.14050678722651,95.61221012456463,58.647249509458106,98.7673400877593,69.48191446830742,44.25704270118922,55.34337893201882,52.676005850962156,67.11641293616549,74.37901037602933,45.474473938598294,112.09434926639733,27.29149147618682,85.71027829833974,70.76127932643021,0,0,67.0154551151436,52.71131060598145,125.38229917694798,0,157.498173409218,157.52963174114575
9,34.471132294512245,33.14050678722651,95.61221012456463,58.647249509458106,98.7673400877593,69.48191446830742,44.25704270118922,55.34337893201882,52.676005850962156,67.11641293616549,74.37901037602933,45.474473938598294,112.09434926639733,27.29149147618682,85.71027829833974,70.76127932643021,0,0,67.0154551151436,52.71131060598145,125.38229917694798,0,157.498173409218,157.52963174114575
9,34.471132294512245,33.14050678722651,95.61221012456463,58.647249509458106,98.7673400877593,69.48191446830742,44.25704270118922,55.34337893201882,52.676005850962156,67.11641293616549,74.37901037602933,45.474473938598294,112.09434926639733,27.29149147618682,85.71027829833974,70.76127932643021,0,0,67.0154551151436,52.71131060598145,125.38229917694798,0,157.498173409218,157.52963174114575
9,34.471132294512245,33.14050678722651,95.61221012456463,58.647249509458106,98.7673400877593,69.48191446830742,44.25704270118922,55.34337893201882,52.676005850962156,67.11641293616549,74.37901037602933,45.474473938598294,112.09434926639733,27.29149147618682,85.71027829833974,70.76127932643021,0,0,67.0154551151436,52.71131060598145,125.38229917694798,0,157.498173409218,157.52963174114575
9,34.471132294512245,33.14050678722651,95.61221012456463,58.647249509458106,98.7673400877593,69.48191446830742,44.25704270118922,55.34337893201882,52.676005850962156,67.11641293616549,74.37901037602933,45.474473938598294,112.09434926639733,27.29149147618682,85.71027829833974,70.76127932643021,0,0,67.0154551151436,52.71131060598145,125.38229917694798,0,157.498173409218,157.52963174114575
9,34.471132294512245,33.14050678722651,95.61221012456463,58.647249509458106,98.7673400877593,69.48191446830742,44.25704270118922,55.34337893201882,52.676005850962156,67.11641293616549,74.37901037602933,45.474473938598294,112.09434926639733,27.29149147618682,85.71027829833974,70.76127932643021,0,0,67.0154551151436,52.71131060598145,125.38229917694798,0,157.498173409218,157.52963174114575
9,34.471132294512245,33.14050678722651,95.61221012456463,58.647249509458106,98.7673400877593,69.48191446830742,44.25704270118922,55.34337893201882,52.676005850962156,67.11641293616549,74.37901037602933,45.474473938598294,112.09434926639733,27.29149147618682,85.71027829833974,70.76127932643021,0,0,67.0154551151436,52.71131060598145,125.38229917694798,0,157.498173409218,157.52963174114575
9,34.471132294512245,33.14050678722651,95.61221012456463,58.647249509458106,98.7673400877593,69.48191446830742,44.25704270118922,55.34337893201882,52.676005850962156,67.11641293616549,74.37901037602933,45.474473938598294,112.09434926639733,27.29149147618682,85.71027829833974,70.76127932643021,0,0,67.0154551151436,52.71131060598145,125.38229917694798,0,157.498173409218,157.52963174114575
9,34.471132294512245,33.14050678722651,95.61221012456463,58.647249509458106,98.7673400877593,69.48191446830742,44.25704270118922,55.34337893201882,52.676005850962156,67.11641293616549,74.37901037602933,45.474473938598294,112.09434926639733,27.29149147618682,85.71027829833974,70.76127932643021,0,0,67.0154551151436,52.71131060598145,125.38229917694798,0,157.498173409218,157.52963174114575
9,34.471132294512245,33.14050678722651,95.61221012456463,58.647249509458106,98.7673400877593,69.48191446830742,44.25704270118922,55.34337893201882,52.676005850962156,67.11641293616549,74.37901037602933,45.474473938598294,112.09434926639733,27.29149147618682,85.71027829833974,70.76127932643021,0,0,67.0154551151436,52.71131060598145,125.38229917694798,0,157.498173409218,157.52963174114575
